f1,f2,run
-1.871521513541776,-0.3993789517412873,27
-0.019023245064354283,-3.467324123232836,27
-0.0018959853006160694,-3.8277243320103715,27
-1.0657929144234441,-0.9363030390544408,27
-0.2303819414396286,-2.3104571869156243,27
-0.0,-4.0,27
-0.41762635870982395,-1.8326656744136036,27
-0.3639240319845,-1.950879376004839,27
-0.12982505497807204,-2.688575291873442,27
-0.43081131598902267,-1.8053625818057855,27
-0.17159751424852776,-2.5146243014365512,27
-1.6307012895217374,-0.5227446890455941,27
-2.7238849944734747,-0.12220642674726385,27
-0.0004951570233405678,-3.9114866609488135,27
-0.2857324704041851,-2.147574495308107,27
-0.41150364269070794,-1.845561655222689,27
-0.5185018617998092,-1.6382189262539024,27
-0.8258500745722301,-1.1907983289768964,27
-0.5716280320266028,-1.5473845708572402,27
-1.041322837486123,-0.9595137532958827,27
-2.1556294509985188,-0.2828046438059612,27
-1.0074851206469218,-0.9925427885142736,27
-1.9183863965398256,-0.3781533378466076,27
-4.033105119533332,-6.821481707693144e-05,27
-0.0008057659786771233,-3.887261696741953,27
-3.851732790553644,-0.001400017424959364,27
-0.5860924643937783,-1.5238254234091988,27
-0.0026368851137414918,-3.797234446423584,27
-0.0,-4.0,27
-0.04135584583822687,-3.227910375378387,27
-0.17046116566248468,-2.5189834484044664,27
-1.0788411986898048,-0.9241499732150552,27
-2.4113080624882035,-0.19995321834902358,27
-0.2840326698702527,-2.1522440504419467,27
-1.8607005422341383,-0.4044006351775062,27
-0.5830206003668056,-1.5287891739898047,27
-0.277634283454416,-2.1699937696877405,27
-0.2395506827690486,-2.2817940777987635,27
-1.9834610868027738,-0.35004494836205136,27
-0.03878829296514234,-3.2509985447186462,27
-0.017771784600709238,-3.4845283565011704,27
-0.12843691139699318,-2.6949130774995966,27
-0.2978093077918209,-2.1149330115557894,27
-0.5926033015728078,-1.5133740432737566,27
-0.0010577438754647707,-3.8709658455595575,27
-0.5532538352938543,-1.5780124392552626,28
-4.217336462501852,-0.002874617680267354,28
-0.05710373728132411,-3.101248206094113,28
-0.03488800391172421,-3.28775477443549,28
-0.47347199233619375,-1.7210999467400505,28
-1.0979073439790774,-0.9066643894767691,28
-0.10201326219916236,-2.824432659972204,28
-1.34116352926712,-0.7088189319520714,28
-1.7612703501828684,-0.45275590611041255,28
-0.5225854627408951,-1.6309825501931985,28
-1.2317783193905059,-0.7923579619284989,28
-0.6132342994809357,-1.4808631861396429,28
-0.6457624208007519,-1.4313886508710585,28
-0.02121410322118995,-3.4386116216447387,28
-1.0979073439790774,-0.9066643894767691,28
-1.447334191961882,-0.6351260635254038,28
-1.1559350376452404,-0.8553582621040984,28
-0.02232227525783304,-3.424696636479401,28
-0.12606223695172813,-2.705852466802385,28
-1.2317783193905059,-0.7923579619284989,28
-0.026703232780678408,-3.373058279850684,28
-0.00033876871606993716,-3.9267160856821097,28
-2.892364250910038,-0.08958334788511346,28
-0.45775027995288603,-1.7514604803848175,28
-0.05197952151011618,-3.140018807355247,28
-3.7819913593187042,-0.003054301526086525,28
-2.4529371979237427,-0.18819497124115694,28
-0.0,-4.0,28
-0.09911082133617811,-2.8398359739026047,28
-3.560384123955575,-0.01279205871455537,28
-0.624506843966128,-1.463477027046008,28
-0.3810715668623716,-1.9118317911828315,28
-0.47092115747301716,-1.7259733401970176,28
-0.008270274259868213,-3.6445060811925853,28
-0.9367794811109943,-1.0652847183900231,28
-0.10783032725536666,-2.7943291905653878,28
-2.4436068248047,-0.19079072348881365,28
-0.22841494912529645,-2.316703886750874,28
-0.9959330419215134,-1.004075245012383,28
-1.6802614048067728,-0.4952655053958229,28
-0.1838152087540413,-2.4688681716521192,28
-0.37650693571173205,-1.9221004959818098,28
-0.26456440081731175,-2.2071314339683337,28
-3.4228207042476364,-0.022474005074537375,28
-2.5490455876339753,-0.16275328284995413,28
-3.029580564604593,-0.06730442574932001,28
-0.033971769918990785,-3.296714475140667,28
-0.4310003294547321,-1.8049757158466049,28
-2.287894796147977,-0.23757937144757285,28
-0.14989103543585824,-2.6012604897685803,28
-1.7091160271205015,-0.4797894515538135,29
-0.9190491756492367,-1.0843670753457726,29
-0.3411860746104288,-2.0047406560810637,29
-1.6113568684466755,-0.5337875784077096,29
-1.6179113043720672,-0.5300256069577596,29
-1.8759399852709489,-0.3973416458838404,29
-2.104419511522636,-0.3017725134395909,29
-0.6255037263124202,-1.4619519848359632,29
-1.7699040730070694,-0.4483944029873756,29
-0.0,-4.0,29
-0.3685273018942574,-1.9402693192432956,29
-2.378955025700007,-0.20941043868224957,29
-1.54226896361794,-0.5747440851812914,29
-1.3758224020840362,-0.684004158231811,29
-0.44472429422997783,-1.7772182103232053,29
-3.6583830612803614,-0.007623034950573143,29
-0.05609541141140797,-3.1087166156900095,29
-0.8356209618968904,-1.1791287370521217,29
-3.7745921551560615,-0.0032682986630775904,29
-0.4803796223059892,-1.7080026715837706,29
-3.5040400248573964,-0.016407528686237346,29
-2.873988868815357,-0.09285165585131669,29
-2.380731454941181,-0.20888381593882988,29
-2.216628586807897,-0.26129002473383545,29
-0.3928536338614351,-1.885732148615265,29
-0.04533501119495216,-3.1936542146994373,29
-1.4154927644805515,-0.6565134378088308,29
-3.07692106456458,-0.06045920455042613,29
-1.1132533309870394,-0.8928204982324853,29
-9.58653771586161e-06,-3.987624732745531,29
-0.089610477677305,-2.8922101090299255,29
-0.0047061621948957764,-3.7303002673632935,29
-1.7706475952478904,-0.4480202812265296,29
-3.9755507311716918,-3.74750390766824e-05,29
-1.5636615387249517,-0.561803422024796,29
-0.5772689334321794,-1.538140286119784,29
-2.343681872893259,-0.22004651746163886,29
-1.0776327496964795,-0.9252690860533646,29
-0.0,-4.0,29
-1.7100850771325715,-0.47927622628348465,29
-2.105015431486194,-0.3015469079410628,29
-2.5727849856469778,-0.15682365702664042,29
-2.9188846692949353,-0.08498719357004961,29
-0.06903023492781654,-3.0180860124092925,29
-1.7394869752365503,-0.4639024954101865,29
-0.22008045474722993,-2.3435711219818214,29
-0.3400361087882643,-2.0075315020163442,29
-2.380300599305769,-0.2090114642147624,29
-0.8947396433972877,-1.1111125087080616,29
-0.7921169604877478,-1.2320788472361544,29
-0.5317993439753298,-1.6148163986009012,30
-1.5121444896095917e-05,-4.015569642277681,30
-2.771742254638894,-0.11232215419303729,30
-1.2769244794545809,-0.7568811531939471,30
-0.08282345102204484,-2.93166090109579,30
-1.365367446385985,-0.6914099003468941,30
-0.863896622311652,-1.1460550499761077,30
-0.018980355724547943,-3.4679035084584275,30
-1.879579951403379,-0.39566900916023706,30
-0.23294272170624974,-2.3023771187546185,30
-0.042339497818368446,-3.219276945460472,30
-3.8038748530416555,-0.0024648747962814246,30
-1.0593189889996741,-0.942390057867296,30
-1.688552286332075,-0.49078001531892484,30
-0.10563551677183486,-2.8055707997868082,30
-0.10515454225617084,-2.8080528977815624,30
-0.023787342113581474,-3.4068615168985046,30
-0.6980334897331056,-1.3560975484365507,30
-0.04244351228154427,-3.2183705807368246,30
-0.05216213246418645,-3.1386009033027342,30
-0.6578042845053861,-1.4135989038172,30
-3.844347053140648,-0.0015444386251986574,30
-0.02118377557944888,-3.438997886647759,30
-0.12404860852608271,-2.715227208767645,30
-3.5129420274833723,-0.015804411050420852,30
-0.049981706842947185,-3.15571814978208,30
-0.2791645637397733,-2.165723526039319,30
-1.5693220166686046,-0.558418678277644,30
-2.2446312997169597,-0.25179384192859117,30
-0.5761134823378508,-1.540027891086245,30
-0.002222944874664513,-3.8136304795038756,30
-0.9006339869150451,-1.1045644682364524,30
-0.9752486876061344,-1.0250614766377542,30
-0.19724287307625513,-2.420761528051748,30
-0.8316465517061876,-1.183860260364684,30
-0.020201445245497517,-3.4516742920435064,30
-0.34373788064649347,-1.9985713427767635,30
-1.2393141562200107,-0.7863346481243164,30
-0.019259600071326072,-3.464143755277451,30
-1.9026272663607022,-0.3851970437143627,30
-2.0680652142249656,-0.3157575531554145,30
-0.18461542987998084,-2.465939521490126,30
-0.1490056014306135,-2.6049558538868967,30
-0.6455091043651439,-1.4317658554663926,30
-0.02195779318809215,-3.429231303979558,30
-2.788997210362127,-0.1088807917812328,30
-2.489697484358827,-0.1781873837774114,30
-0.8781011250433886,-1.1298191184843547,30
-0.5749614182060834,-1.5419130026186674,30
-0.4400974037587153,-1.7865039043433575,30
-2.0423244804446696,-0.3259277406167984,31
-3.777576217010853,-0.0031810976350923207,31
-0.20764450584075067,-2.384923437368668,31
-0.11994216102201015,-2.734635488710005,31
-0.7152601960996938,-1.3323379183056707,31
-2.1068508786841806,-0.3008527681999127,31
-3.633915382955261,-0.008782851170375628,31
-2.8100649167698846,-0.10476561932475463,31
-3.0239664702406315,-0.06814419506351885,31
-0.1809110118341101,-2.4795656061784093,31
-1.272703007268446,-0.7601374269920622,31
-0.8470626018104486,-1.1656224448926185,31
-0.030989763853040704,-3.3268333738027542,31
-0.38739087152601104,-1.8977615930156186,31
-0.1223926348880865,-2.7230062843010217,31
-0.010872449301754983,-3.593788298526303,31
-2.6316401408507746,-0.1427078516669528,31
-0.8374668912623736,-1.1769382053758692,31
-0.4551305014206914,-1.7565960801595761,31
-0.10869052956386475,-2.7899606584295844,31
-1.345651187900691,-0.7055629337388096,31
-1.0070566792514708,-0.9929681316452358,31
-1.7471589092325528,-0.4599533573629412,31
-0.03631212598644111,-3.2740824914385196,31
-1.0112262156794258,-0.9888364470380508,31
-0.0,-4.0,31
-3.6883004724709334,-0.006321068727720138,31
-0.6818497314515252,-1.378882019949579,31
-0.3982281694154566,-1.874015280087913,31
-0.007782082442544293,-3.654917633849733,31
-0.11378262535517285,-2.7645154147246154,31
-3.618642301910678,-0.009550580123454859,31
-1.0938307361531723,-0.9103762092758028,31
-3.9240219660732363,-0.00036425910659949407,31
-4.021657626489482,-2.9236702797797307e-05,31
-1.8337068833691696,-0.4171295384116812,31
-0.3068014294200506,-2.0912150802292073,31
-2.301933054055245,-0.23308399802461072,31
-2.6227466663389642,-0.14478814058230205,31
-0.2088298247309859,-2.3809137446836073,31
-1.6755677779171358,-0.49781880305613224,31
-0.007330545755123643,-3.6648561203129044,31
-0.07360551254504145,-2.9883920769847077,31
-1.1982610557902251,-0.8196566100057464,31
-0.007653599909165272,-3.6577141786565086,31
-0.09626352640080944,-2.8552089657899753,31
-0.2579262217176743,-2.226468728319698,31
-0.2610033130804378,-2.217463979158283,31
-1.9900960800008136,-0.34726547116511886,31
-0.05983731720844985,-3.081370621129734,31
-4.164598778741947,-0.0016593290172859539,32
-0.03113169506116316,-3.325364650648766,32
-0.0,-4.0,32
-0.010482779816197942,-3.6009409906674383,32
-2.2282465713176807,-0.257321589283248,32
-0.17682045378782912,-2.494819484523761,32
-0.19911195025657352,-2.4142334658478517,32
-0.03835619135870858,-3.2549667213379934,32
-0.41994984352346665,-1.8278083550287767,32
-0.2439293237099449,-2.2683612587324005,32
-0.6356750817788279,-1.4465057058344823,32
-2.4923299475483724,-0.17748401429125463,32
-0.0497978729696404,-3.157180391898243,32
-2.010130148273739,-0.3389678007139529,32
-3.786681134440633,-0.0029225210810095562,32
-1.080607730052688,-0.9225163793434461,32
-0.2299640940034358,-2.311781228879526,32
-0.009953931082155571,-3.6108763730630544,32
-0.017503744294146927,-3.4882968767023224,32
-1.0743135282185687,-0.9283496533763024,32
-2.7374219860732296,-0.11935944654010178,32
-2.0235624140683948,-0.33348344931805335,32
-1.891070246941932,-0.39042265315164154,32
-0.5166982993882248,-1.6414291310821345,32
-0.1018524901101275,-2.8252790132737804,32
-0.1861357358074801,-2.4603976986420237,32
-0.23915371252762857,-2.283019923534131,32
-2.335502132635647,-0.22256224072027245,32
-0.44586297434717304,-1.7749441081974038,32
-1.2705445488196776,-0.7618071666787702,32
-0.4472819254367805,-1.7721163591608373,32
-0.10299171796393204,-2.8192988078709798,32
-1.0863081894048157,-0.917263810835903,32
-0.9298597557499549,-1.0726903153442993,32
-0.0059327730241975985,-3.6978347879818387,32
-0.48136446473210515,-1.7061470974410884,32
-0.040505833141675364,-3.2354633931008996,32
-0.009072973072640926,-3.6280643522223315,32
-2.0176928214747307,-0.3358722379297265,32
-0.44580477198295826,-1.7750602406345681,32
-1.4713865988480774,-0.6193575818728864,32
-1.905881667694174,-0.38373474071850866,32
-0.010251441412868462,-3.6052538332645048,32
-0.02039096407447843,-3.4492032320706696,32
-1.741809264480593,-0.46270439417450226,32
-0.04681895995852675,-3.1813113867181606,32
-0.027794469734398468,-3.360927529670359,32
-0.0008099675779465077,-3.8869702502243615,32
-0.6638048321052676,-1.4048360820733987,32
-0.20908285612258334,-2.3800597020970984,32
-0.22639501089836553,-2.3231556212329854,33
-2.543728985819839,-0.16410017427308699,33
-1.190921421967195,-0.8257475707357094,33
-0.8020390209448487,-1.219773769024274,33
-1.1879165132471867,-0.8282531991878329,33
-0.16188807174349143,-2.5524754000225736,33
-0.11141495735433785,-2.7762597912146845,33
-0.8506638638918603,-1.1614062390749427,33
-3.5151086999373202,-0.015659440225169623,33
-0.0,-4.0,33
-0.27447739366574975,-2.1788537875160205,33
-0.22092936461166438,-2.3408044129697183,33
-1.358094908326831,-0.6966017426953188,33
-0.005316952902241559,-3.7136471971237843,33
-0.34297100821083926,-2.0004219411957154,33
-0.238179854071402,-2.286032916686198,33
-0.7211536616107991,-1.324322993801056,33
-0.2320572848757515,-2.305164304450522,33
-0.2217851022830338,-2.338022474845983,33
-1.2869076107018942,-0.7492295953254939,33
-1.193930126439694,-0.8232457380360765,33
-0.0,-4.0,33
-3.4026554555674413,-0.02414020593360586,33
-0.034541834939858074,-3.2911244830857806,33
-0.6276027043053415,-1.4587475058329558,33
-0.0,-4.0,33
-2.021091374569544,-0.3344876435968377,33
-0.5723811106542256,-1.5461461940511525,33
-0.03418801275414575,-3.2945879829634945,33
-0.006823323956267837,-3.6764096691229886,33
-3.2081560837793948,-0.043625579938245236,33
-0.26038621702970677,-2.2192641059164817,33
-1.6048190989348867,-0.5375609070762769,33
-1.1819180830646423,-0.833275843349552,33
-2.2277646071512107,-0.25748540811710097,33
-1.546506196319865,-0.5721621047719311,33
-1.9446328958500716,-0.36662910115782116,33
-0.020113043089504044,-3.4528312000590184,33
-0.8506638638918603,-1.1614062390749427,33
-3.2081560837793948,-0.043625579938245236,33
-2.4687001140722042,-0.18386106878589975,33
-0.007901225601874735,-3.652345871781973,33
-0.0945262822213923,-2.8647212100484576,33
-0.24214835635066517,-2.2738054742260485,33
-0.05631146758277774,-3.107109970889666,33
-0.2524649561944477,-2.2426293163693494,33
-0.3559349257540106,-1.9695236426629819,33
-0.6622170328353683,-1.407148289265443,33
-0.0,-4.0,33
-0.03555492517075166,-3.2813143781752814,33
-0.0002869389859802295,-3.9325298450718837,34
-0.8870521864020275,-1.1197142691941167,34
-1.465363606968102,-0.6232754508633795,34
-0.4645790594844983,-1.7381775938613644,34
-0.8373739511709651,-1.1770483893205657,34
-2.1824259346603783,-0.273211523711487,34
-0.6206927604304563,-1.4693304888267453,34
-1.7927178178892322,-0.43702130984961823,34
-1.0289343478184143,-0.9714783018341046,34
-1.8304610266601498,-0.4186797647684243,34
-1.7245053161935138,-0.47168844720824327,34
-0.3077696635789618,-2.0886899855900465,34
-1.222830421897886,-0.7995638969905098,34
-2.5602368045768182,-0.1599408057007434,34
-0.24131541510051216,-2.2763607994393276,34
-0.5747677416406255,-1.5422302124004665,34
-0.1609938055912951,-2.556032469776403,34
-1.0533623720020788,-0.9480246329076129,34
-0.8906460847480433,-1.1156841834874898,34
-0.02645299237350619,-3.3758779559817778,34
-3.8300057663568152,-0.0018455571052797507,34
-3.2517832486983,-0.03870263226451444,34
-0.6151194222908254,-1.4779374453163934,34
-0.7556910910662306,-1.2784713026347185,34
-3.570638722578924,-0.012185206067574578,34
-0.005630270455227426,-3.7054897578887984,34
-0.8854769033719111,-1.121485610349227,34
-1.1785302493040681,-0.8361249263447881,34
-2.2452647054192343,-0.25158175695526425,34
-0.11582538422510438,-2.7545002402563057,34
-2.8696937932080275,-0.09362556072036758,34
-1.8228585346853985,-0.4223273983094239,34
-0.10592438207522455,-2.804083334480092,34
-1.1092632892237937,-0.8964005300562583,34
-1.3122824425460973,-0.7300865627590322,34
-3.3349040952933864,-0.030216181036256267,34
-2.7318505785904703,-0.12052625910291961,34
-0.17754951959670742,-2.4920845055583505,34
-3.6152896959096297,-0.009723633179382452,34
-3.898241750467628,-0.0006555364727438498,34
-0.14805792269377932,-2.608926101471026,34
-1.5103851353343314,-0.5944760469408832,34
-0.9207051269308425,-1.0825698986079164,34
-0.28253621479588753,-2.156370784559049,34
-0.4122100720467323,-1.8440665494320563,34
-0.47931344551166777,-1.7100147746950503,34
-1.7061125756457427,-0.4813828017405043,34
-1.1760154965202803,-0.8382455689740435,34
-1.3910492676298976,-0.6733392000146398,34
-0.5420929097587399,-1.5970145481289786,34
-1.1963789112122583,-0.8212146195089018,35
-0.022912195399843162,-3.4174411998951117,35
-0.15087743855554234,-2.597159633776091,35
-0.179788438472663,-2.4837297674466257,35
-0.03358739742229005,-3.3005128045215124,35
-3.9184395857280117,-0.00042004978039020735,35
-1.27458874479464,-0.758681314752009,35
-1.3260686482638169,-0.719866484634753,35
-3.5025375113417176,-0.016510515567024174,35
-1.0730890358455185,-0.9294885998082435,35
-0.17719689285146903,-2.4934064410364267,35
-1.5761306944120774,-0.5543689407450201,35
-0.01628622009443351,-3.505816317444986,35
-2.304590681933241,-0.23223933250262224,35
-0.7397205311218256,-1.2994402376065997,35
-1.5228038801274464,-0.5867262792342897,35
-0.33217919469970497,-2.0267796381812953,35
-1.5799509703516015,-0.5521069467540491,35
-0.013974104180387848,-3.5411256433748086,35
-0.6023926798496804,-1.4978342768566095,35
-0.3226021666971014,-2.0506790458249133,35
-3.223976463296176,-0.04180246006158323,35
-0.16808497376592416,-2.5281582741068247,35
-0.0,-4.0,35
-1.3764927787377739,-0.683531617615259,35
-0.23062321756049575,-2.3096933695525235,35
-3.2946725744818814,-0.03417939621154418,35
-1.753905269401667,-0.45650172517109067,35
-1.6015497282734288,-0.5394557295042574,35
-1.0763329984505785,-0.9264742086591409,35
-3.7706161622367036,-0.00338637319432858,35
-2.3825109896638206,-0.20835713390179164,35
-1.1963789112122583,-0.8212146195089018,35
-0.05612982681487699,-3.1084604598740477,35
-0.038291584533743726,-3.2555621596748723,35
-1.112843959003858,-0.8931871786410608,35
-1.4572817273127427,-0.6285647510338592,35
-1.8233536755089468,-0.42208911911632835,35
-1.4934150159669248,-0.6052005919189374,35
-2.0935986158820126,-0.3058894098046891,35
-0.719153753890652,-1.3270364118385773,35
-0.022912195399843162,-3.4174411998951117,35
-0.0,-4.0,35
-0.08304479867492624,-2.9303450204157215,35
-3.2592286768081182,-0.03789508605565309,35
-0.46002912506154875,-1.7470112480499025,35
-0.20303138187431446,-2.400671231962807,35
-0.2542931657402956,-2.2371936015529625,35
-0.260122269200372,-2.2200349408720106,35
-1.1001041521708919,-0.9046701537942914,35
-0.7934638953559916,-1.2304002801933511,36
-0.3318616778110115,-2.0275642046152904,36
-0.035585648994388576,-3.2810192941188103,36
-0.004547684025146323,-3.73480161009201,36
-0.3551843723374485,-1.9712905077958294,36
-0.7346545767528371,-1.3061748512702154,36
-3.5172820735401795,-0.015514736662630606,36
-3.0547403417494197,-0.06361414720889239,36
-0.803526562597303,-1.2179408361703294,36
-0.0020577354789826853,-3.8206086581494936,36
-1.7529471690007725,-0.4569907205381948,36
-0.25086408323247145,-2.247410731711767,36
-0.03888236971890801,-3.2501378511943555,36
-0.30619322541858784,-2.0928040579431966,36
-0.0,-4.0,36
-0.5647053491175358,-1.558830171090249,36
-1.1349797106019504,-0.8735626493849653,36
-1.7529471690007725,-0.4569907205381948,36
-0.04027526052525222,-3.237527374570991,36
-0.19284614413331305,-2.4362761039319527,36
-0.3295576577802178,-2.033273153524814,36
-0.006772849513345687,-3.6775835541018287,36
-0.12345624276551855,-2.718002620532363,36
-0.9269281298293794,-1.0758438568914226,36
-1.984105935490792,-0.34977412347859277,36
-0.03365520815922348,-3.2998409738004346,36
-0.2262265909122377,-2.3236952627612917,36
-0.3208076910967478,-2.055212171691758,36
-0.05242683699601443,-3.136550539706784,36
-0.0657585073433435,-3.040021641722586,36
-0.3004510403626702,-2.107914462377545,36
-0.5758672651531588,-1.540430518579358,36
-0.4938249710620742,-1.6829177265957636,36
-0.3049930475305431,-2.0959460221169395,36
-0.2622701248886501,-2.213777508788118,36
-0.0023469277819660505,-3.808566524976479,36
-0.035164277682826955,-3.2850786539536214,36
-3.0427491165810223,-0.0653580665325619,36
-2.303469060612635,-0.23259556746503354,36
-0.3108407377948066,-2.08071701819607,36
-1.0492669474692575,-0.9519176629307622,36
-0.8448793307968668,-1.16818661957529,36
-0.8117705152536386,-1.20783818458229,36
-0.11611723793694459,-2.7530780576522713,36
-0.04036227682545,-3.236747674415066,36
-0.8165480113468071,-1.2020261644701122,36
-0.004212454039764054,-3.7445987705863972,36
-0.3081414830879973,-2.087721763888954,36
-0.06959752811421617,-3.014343790936537,36
-1.361149105413596,-0.6944173061114831,36
-3.3450318554423064,-0.02926055727579644,37
-0.3216811844652561,-2.053003386397823,37
-3.385234169129916,-0.025631822122391998,37
-0.04004641665865205,-3.2395823846506966,37
-0.03250756954319088,-3.3113133427976806,37
-1.3462767531198068,-0.7051100840680576,37
-0.19567722707487203,-2.426260477635116,37
-0.09402565762698072,-2.867481519802462,37
-0.033986821359979914,-3.2965662210512563,37
-2.7766355079558678,-0.11133970602075156,37
-0.34444559412284054,-1.9968660947308714,37
-3.8818576846531285,-0.0008854759437197847,37
-1.3637333439712517e-05,-3.9852421331772816,37
-0.427917458257669,-1.8113014504868108,37
-2.150804150223054,-0.28455608151944156,37
-0.09845882990427886,-2.8433328288715294,37
-5.454933375885007e-05,-3.9705115410214424,37
-2.2722656844855913,-0.24265119002829966,37
-0.36709822892688854,-1.9435529615901679,37
-0.014589025724971763,-3.531448868421164,37
-4.029040996717821,-5.25207337424697e-05,37
-2.54889820575629,-0.16279052641822236,37
-0.0,-4.0,37
-0.9313608709272254,-1.071079283421515,37
-1.752454316725271,-0.4572424165644912,37
-0.06016679333474041,-3.0790099794890398,37
-3.1310805842589087,-0.05313671982041349,37
-0.266653693614226,-2.2011128206640884,37
-0.2714587719446709,-2.1873905506249525,37
-0.8587936242859212,-1.1519488759083014,37
-0.01987912862565899,-3.455905673567228,37
-0.024167251159644153,-3.402334461292218,37
-3.550591874386104,-0.013386159389487047,37
-0.3840628947274151,-1.9051505696060442,37
-0.4051502302349233,-1.8590937336585467,37
-0.1971223036765907,-2.4211839998987115,37
-0.34438356017545546,-1.997015467436848,37
-0.430650610194551,-1.8056916080170282,37
-0.0,-4.0,37
-0.22807989124231776,-2.3177714711496136,37
-0.004969782156414747,-3.7229830546271994,37
-3.6044435981145244,-0.010294694528791414,37
-3.422428133681765,-0.022505827406634944,37
-0.6941588769889669,-1.3615109760214088,37
-0.23057753539429626,-2.309837947030288,37
-0.18820893650051504,-2.4528867808163777,37
-0.0661727411637548,-3.0372102255102074,37
-3.7205692734946134,-0.005058378167343214,37
-0.008060073816500651,-3.6489484183888186,37
-0.0,-4.0,37
-0.0030645796227926157,-3.7816299979407937,38
-2.362058945255761,-0.2144624129439522,38
-0.03188625247946863,-3.317617367764827,38
-0.005695484158336266,-3.7038217580187793,38
-0.005438167747398936,-3.7104624332227045,38
-0.0055423222527615015,-3.7077552237340647,38
-0.7755869135306428,-1.2528904156060365,38
-0.03428573114162792,-3.293629469258933,38
-1.3190929274820415,-0.7250220921865446,38
-1.0123189117548876,-0.9877565022402579,38
-2.936604601923516,-0.08199493901956213,38
-0.006716284665439481,-3.6789045175687844,38
-1.0608022675676925,-0.9409920436516589,38
-1.7522110182311388,-0.4573667059120106,38
-0.006278382244220245,-3.6893334092480803,38
-0.21589526193007608,-2.3573140312917116,38
-3.358365580601324,-0.028027983353760402,38
-0.3095300787338911,-2.084112980807694,38
-2.440562817341408,-0.19164250440233774,38
-1.6563836478831522,-0.5083608851002956,38
-0.29867632926342635,-2.112624804661405,38
-1.5194998472665797,-0.5887800665180047,38
-0.25319628235158337,-2.2404517586662416,38
-1.7629063434415995,-0.45192700860460616,38
-0.29868069342101533,-2.112613197954271,38
-0.0013829136512389728,-3.8526327256855644,38
-2.527509786843381,-0.1682522366655227,38
-0.7985011351041945,-1.224145506229654,38
-1.3954253251307633,-0.6703004376709394,38
-0.6723961049182428,-1.3924056051314089,38
-0.9166467427389593,-1.0869799316673552,38
-0.25819534449285,-2.225678305970024,38
-0.9649695742106135,-1.0356549790973875,38
-0.27353525394429445,-2.1815113384240363,38
-0.9489611895327231,-1.052375628747028,38
-3.2508729449378153,-0.03880201357523998,38
-0.44435788794193387,-1.7779509034268277,38
-3.2769814526164533,-0.036007537329694535,38
-2.2597254454204823,-0.24677216714468017,38
-1.1105597506084748,-0.8952357998621508,38
-2.0014955235071326,-0.3425266796174509,38
-3.9015939108868003,-0.000612796228393221,38
-2.8341235533796483,-0.10018140527098096,38
-1.6814385179831046,-0.49462675277225654,38
-0.7782971853080237,-1.2494510615831056,38
-0.22734070260788913,-2.320130372904784,38
-0.10191321946208173,-2.8249592220943973,38
-0.039356585638777336,-3.2458168133397214,38
-0.1838189917834172,-2.4688543074430442,38
-1.317466400462956,-0.7262288322895015,38
-2.2419833536465643,-0.2526817534309741,39
-0.6831139598204128,-1.3770856240182823,39
-1.6794361014396133,-0.4957137301089676,39
-0.031534472231733564,-3.3212165464353074,39
-1.412047576441897,-0.6588632519000482,39
-0.018578278600208834,-3.4733696418350335,39
-0.2239976294039454,-2.3308621164352816,39
-0.3204595646100549,-2.0560936414958424,39
-0.024024513523460727,-3.4040307906718734,39
-0.0066929722186382665,-3.6794506224253816,39
-1.4726551504421581,-0.6185350028691162,39
-0.34835467623364286,-1.9874915248124756,39
-0.04924445281372872,-3.161600805272859,39
-0.8485664717347198,-1.163859760508504,39
-0.09324820042792535,-2.8717854679441195,39
-0.004792186408163786,-3.7278897080324356,39
-0.11720084981570433,-2.747816463658454,39
-0.026771888874553066,-3.37228718928804,39
-1.4430202543577006,-0.637989133779686,39
-0.15566166593814237,-2.5775024043266033,39
-0.5791283842040605,-1.5351089776849483,39
-0.07125569660747186,-3.0035051893635982,39
-0.033248837739160715,-3.3038782845725474,39
-0.06660514093010393,-3.0342862682547747,39
-0.020995926393247932,-3.441397080386834,39
-0.030487756964852508,-3.3320580100055466,39
-0.03401979613741288,-3.296241551541785,39
-0.12560992547512717,-2.7079503021515188,39
-2.0196015049595153,-0.3350941314615931,39
-0.053309384544116885,-3.1297563797274632,39
-0.0031725411780313324,-3.7778712787570203,39
-0.6948724445009422,-1.360512069254278,39
-1.8702365284069098,-0.3999728734712031,39
-0.5808317648682785,-1.5323389835265782,39
-0.21987172761996115,-2.3442524587065234,39
-0.00239759014529328,-3.806536817337943,39
-0.2852393859901054,-2.1489271017391145,39
-0.05800112624401885,-3.094664207038541,39
-0.21827046081925836,-2.3494934882759497,39
-0.07395436086991836,-2.9861723174813113,39
-0.22542311496617698,-2.326273347449452,39
-0.07218691129215797,-2.9974820305576713,39
-0.07877586039656864,-2.9560943533140396,39
-1.9458421190497674,-0.36610432012083577,39
-0.0,-4.0,39
-0.3760616799568494,-1.923106955688668,39
-0.01047935816852575,-3.6010044130297394,39
-0.1120513074573216,-2.773088679406357,39
-0.00020950294233102148,-3.942312637074684,39
-0.005105604378788977,-3.71929155633247,39
-0.7561768623509122,-1.2778396449991223,40
-1.2131612862421677,-0.8074172423972823,40
-0.7508125762611987,-1.2848349046396432,40
-0.6820233290636284,-1.3786351797511602,40
-2.5665618217418453,-0.15836479388217398,40
-0.0009797203274932525,-3.8757777824834965,40
-1.6879315528584242,-0.49111475353455475,40
